name,h,w,crack_px,crack_px_frac,mean_crack_width,skel_len,n_components,blur,brightness,contrast,phash,source,sid,material,tier,role,h_raw,w_raw,crack_px_raw
crackseg9k__CRACK500_20160222_080933_721_1,400,400,4615,0.02884375,17.670804977416992,248.0,1.0,204.82286219749997,139.6074625,20.080042686983855,817e7f0720ff0f80,crackseg9k,CRACK500_20160222_080933_721_1,asphalt,A,positive,400,400,4615
crackseg9k__CRACK500_20160222_080933_721_1921,400,400,7241,0.04525625,13.843591690063477,502.0,2.0,254.61819911402344,113.1604375,23.29858332192311,ea836bea83103fc3,crackseg9k,CRACK500_20160222_080933_721_1921,asphalt,A,positive,400,400,7241
crackseg9k__CRACK500_20160222_080933_721_641,400,400,4608,0.0288,18.62238121032715,258.0,1.0,294.50656677496096,141.3493125,19.901708300478724,8000973feb6995cf,crackseg9k,CRACK500_20160222_080933_721_641,asphalt,A,positive,400,400,4608
crackseg9k__CRACK500_20160222_081011_1281_721,400,400,8874,0.0554625,13.343462944030762,642.0,1.0,1342.3463840137108,132.82910625,35.319580993780356,ec1c1cab96d3c352,crackseg9k,CRACK500_20160222_081011_1281_721,asphalt,A,positive,400,400,8874
crackseg9k__CRACK500_20160222_081011_1921_721,400,400,2142,0.0133875,13.957938194274902,145.0,1.0,886.6491166396484,114.0991375,28.698646253021998,cd0be9f5f7101605,crackseg9k,CRACK500_20160222_081011_1921_721,asphalt,A,positive,400,400,2142
crackseg9k__CRACK500_20160222_081011_1_361,400,400,3215,0.02009375,8.625761985778809,328.0,2.0,986.4972332935937,142.36275,27.61906746140245,c09824dcb76cb3ec,crackseg9k,CRACK500_20160222_081011_1_361,asphalt,A,positive,400,400,3215
crackseg9k__CRACK500_20160222_081011_1_721,400,400,4717,0.02948125,7.341348648071289,595.0,3.0,967.6513913280861,140.63305625,27.534315336218835,983d93d1f1e16127,crackseg9k,CRACK500_20160222_081011_1_721,asphalt,A,positive,400,400,4717
crackseg9k__CRACK500_20160222_081011_641_361,400,400,1924,0.012025,6.667778491973877,265.0,1.0,1321.608946053711,139.5673625,29.372838640376482,b5745514f31257d1,crackseg9k,CRACK500_20160222_081011_641_361,asphalt,A,positive,400,400,1924
crackseg9k__CRACK500_20160222_081011_641_721,400,400,4361,0.02725625,10.012020111083984,413.0,3.0,1461.8541465827734,141.7170375,31.613361411333557,a14373eab8ba949a,crackseg9k,CRACK500_20160222_081011_641_721,asphalt,A,positive,400,400,4361
crackseg9k__CRACK500_20160222_081031_1281_361,400,400,16385,0.10240625,28.61332130432129,632.0,1.0,1810.2947150100001,127.26924375,45.13468485049038,f2c8633ee9219ce1,crackseg9k,CRACK500_20160222_081031_1281_361,asphalt,A,positive,400,400,16385
crackseg9k__CRACK500_20160222_081031_1921_361,400,400,20559,0.12849375,38.151710510253906,609.0,1.0,1672.6530921935937,115.43620625,47.00509579138693,c483748d711eeb78,crackseg9k,CRACK500_20160222_081031_1921_361,asphalt,A,positive,400,400,20559
crackseg9k__CRACK500_20160222_081031_1921_721,400,400,3769,0.02355625,16.579431533813477,261.0,1.0,1549.3334857340237,125.4582,41.518723369824365,d549725a6274726b,crackseg9k,CRACK500_20160222_081031_1921_721,asphalt,A,positive,400,400,3769
crackseg9k__CRACK500_20160222_081031_1_721,400,400,18377,0.11485625,26.927461624145508,586.0,1.0,1528.6501230202737,125.691,42.84164832846655,bbc0cf39a12fc889,crackseg9k,CRACK500_20160222_081031_1_721,asphalt,A,positive,400,400,18377
crackseg9k__CRACK500_20160222_081031_641_361,400,400,18810,0.1175625,32.30199432373047,625.0,1.0,2058.872405209336,127.3954625,46.3489779759068,b9f40678837ca89e,crackseg9k,CRACK500_20160222_081031_641_361,asphalt,A,positive,400,400,18810
crackseg9k__CRACK500_20160222_081031_641_721,400,400,4918,0.0307375,37.88827133178711,120.0,1.0,1968.6009848621488,136.45424375,42.175173015241874,8c290d071b5f4f97,crackseg9k,CRACK500_20160222_081031_641_721,asphalt,A,positive,400,400,4918
crackseg9k__CRACK500_20160222_081102_1281_361,400,400,5848,0.03655,8.124031066894531,673.0,3.0,283.92639973734373,125.246775,19.965407949735837,d84fd32a28d0f725,crackseg9k,CRACK500_20160222_081102_1281_361,asphalt,A,positive,400,400,5848
crackseg9k__CRACK500_20160222_081102_1281_721,400,400,4768,0.0298,9.181422233581543,476.0,1.0,251.1216144183984,127.85684375,18.733347606289858,f5e0de5e2382c26c,crackseg9k,CRACK500_20160222_081102_1281_721,asphalt,A,positive,400,400,4768
crackseg9k__CRACK500_20160222_081102_1921_1,400,400,736,0.0046,4.065518379211426,162.0,2.0,216.69983160484378,102.50745,21.894352456683894,dd96ad4b32c6514a,crackseg9k,CRACK500_20160222_081102_1921_1,asphalt,A,positive,400,400,736
crackseg9k__CRACK500_20160222_081102_1921_1081,400,400,3063,0.01914375,5.961016654968262,486.0,2.0,209.15662593121093,103.80745,21.069210640114164,f25acec11d35013f,crackseg9k,CRACK500_20160222_081102_1921_1081,asphalt,A,positive,400,400,3063
crackseg9k__CRACK500_20160222_081102_1921_361,400,400,3729,0.02330625,8.979371070861816,418.0,3.0,215.03796525777346,111.61675,20.88530480834551,f2277b79b469b010,crackseg9k,CRACK500_20160222_081102_1921_361,asphalt,A,positive,400,400,3729
crackseg9k__CRACK500_20160222_081102_1921_721,400,400,5627,0.03516875,11.610724449157715,445.0,1.0,207.08820267437503,112.842725,21.430224323939658,d593cc3ac0792fd0,crackseg9k,CRACK500_20160222_081102_1921_721,asphalt,A,positive,400,400,5627
crackseg9k__CRACK500_20160222_081102_1_721,400,400,1485,0.00928125,9.145173072814941,157.0,1.0,95.84392183277343,152.4738625,11.137148617626226,d2595650595c557d,crackseg9k,CRACK500_20160222_081102_1_721,asphalt,A,positive,400,400,1485
crackseg9k__CRACK500_20160222_081102_641_361,400,400,1150,0.0071875,5.580822467803955,184.0,3.0,270.36424954437507,135.08011875,19.65563340968432,f53366e78090137b,crackseg9k,CRACK500_20160222_081102_641_361,asphalt,A,positive,400,400,1150
crackseg9k__CRACK500_20160222_081102_641_721,400,400,5363,0.03351875,8.632287979125977,560.0,1.0,231.79147916234373,140.5407625,17.408988365743536,db0d8a82e635791b,crackseg9k,CRACK500_20160222_081102_641_721,asphalt,A,positive,400,400,5363
crackseg9k__CRACK500_20160222_081111_1281_361,400,400,3949,0.02468125,10.125299453735352,357.0,1.0,205.831123994375,130.30976875,16.95347787539546,f5d2299ce31c85f0,crackseg9k,CRACK500_20160222_081111_1281_361,asphalt,A,positive,400,400,3949
crackseg9k__CRACK500_20160222_081111_1281_721,400,400,1787,0.01116875,9.612166404724121,170.0,1.0,137.07141201000005,130.05004375,14.615168554385061,d1d940d3496beb29,crackseg9k,CRACK500_20160222_081111_1281_721,asphalt,A,positive,400,400,1787
crackseg9k__CRACK500_20160222_081111_1921_721,400,400,4767,0.02979375,8.704214096069336,478.0,1.0,178.06414980859373,111.63048125,18.039639676096595,d585c0e03c4fd735,crackseg9k,CRACK500_20160222_081111_1921_721,asphalt,A,positive,400,400,4767
crackseg9k__CRACK500_20160222_081111_1_1,400,400,1102,0.0068875,4.688259601593018,248.0,1.0,77.59490033902345,146.5466375,8.979854533543055,f1778d157049da92,crackseg9k,CRACK500_20160222_081111_1_1,asphalt,A,positive,400,400,1102
crackseg9k__CRACK500_20160222_081111_1_361,400,400,3876,0.024225,5.1397600173950195,676.0,2.0,65.90293801109374,148.31915,10.773870278479318,a4628ecb4ba7ba1a,crackseg9k,CRACK500_20160222_081111_1_361,asphalt,A,positive,400,400,3876
crackseg9k__CRACK500_20160222_081111_641_361,400,400,3851,0.02406875,6.856725692749023,507.0,1.0,142.94680706214845,145.853675,14.363075105783407,d072cf40b39f60b3,crackseg9k,CRACK500_20160222_081111_641_361,asphalt,A,positive,400,400,3851
crackseg9k__CRACK500_20160222_081113_1281_361,400,400,834,0.0052125,5.2852983474731445,175.0,2.0,478.45727404937503,129.6062375,16.892586794022808,d63bab424dd12ce1,crackseg9k,CRACK500_20160222_081113_1281_361,asphalt,A,positive,400,400,834
crackseg9k__CRACK500_20160222_081113_1281_721,400,400,4965,0.03103125,10.116325378417969,484.0,2.0,460.2014621396484,128.79816875,17.738188898433894,d7e06b6a2a292d35,crackseg9k,CRACK500_20160222_081113_1281_721,asphalt,A,positive,400,400,4965
crackseg9k__CRACK500_20160222_081113_1921_721,400,400,7046,0.0440375,12.519050598144531,493.0,1.0,406.3109881835938,108.8681,19.832857582557285,d4b492c8e5723b1d,crackseg9k,CRACK500_20160222_081113_1921_721,asphalt,A,positive,400,400,7046
crackseg9k__CRACK500_20160222_081113_1_1,400,400,696,0.00435,3.965860605239868,201.0,1.0,78.6176965,149.5249875,7.872312279428691,d80202bb56756fd6,crackseg9k,CRACK500_20160222_081113_1_1,asphalt,A,positive,400,400,696
crackseg9k__CRACK500_20160222_081113_1_361,400,400,2303,0.01439375,5.053289890289307,433.0,7.0,159.97064250609375,148.3569375,9.954918162450847,dc58125db7d348b4,crackseg9k,CRACK500_20160222_081113_1_361,asphalt,A,positive,400,400,2303
crackseg9k__CRACK500_20160222_081113_1_721,400,400,4358,0.0272375,5.781099796295166,707.0,5.0,213.93844215999997,144.45994375,10.517221377190648,f381f1b4d3c3420f,crackseg9k,CRACK500_20160222_081113_1_721,asphalt,A,positive,400,400,4358
crackseg9k__CRACK500_20160222_081113_641_361,400,400,3255,0.02034375,5.890054702758789,518.0,5.0,472.20439937984384,142.52104375,14.448373426119147,d6ec32c730c5f00f,crackseg9k,CRACK500_20160222_081113_641_361,asphalt,A,positive,400,400,3255
crackseg9k__CRACK500_20160222_081113_641_721,400,400,2197,0.01373125,7.4120378494262695,267.0,2.0,419.86390921,142.25630625,14.22213638509387,ce8f7e62525252d2,crackseg9k,CRACK500_20160222_081113_641_721,asphalt,A,positive,400,400,2197
crackseg9k__CRACK500_20160222_081839_1281_1,400,400,2409,0.01505625,6.0987067222595215,389.0,2.0,2950.843551242344,137.3972,38.885319461976906,9cf03f961d26e22c,crackseg9k,CRACK500_20160222_081839_1281_1,asphalt,A,positive,400,400,2409
crackseg9k__CRACK500_20160222_081839_1281_1081,400,400,2398,0.0149875,5.9380784034729,396.0,2.0,3716.1420059937113,136.02775,43.03527497806306,cf971fa218a27cc2,crackseg9k,CRACK500_20160222_081839_1281_1081,asphalt,A,positive,400,400,2398
crackseg9k__CRACK500_20160222_081839_1281_361,400,400,6723,0.04201875,9.908219337463379,651.0,4.0,3199.5700868593754,132.1545875,42.09529608762532,9fb15328c26f8d38,crackseg9k,CRACK500_20160222_081839_1281_361,asphalt,A,positive,400,400,6723
crackseg9k__CRACK500_20160222_081839_1281_721,400,400,2579,0.01611875,6.536983966827393,378.0,3.0,3674.152861474844,134.76763125,41.20745167459429,df82032066e0fefc,crackseg9k,CRACK500_20160222_081839_1281_721,asphalt,A,positive,400,400,2579
crackseg9k__CRACK500_20160222_081839_1921_361,400,400,8230,0.0514375,15.376408576965332,533.0,1.0,2944.9262491899995,121.02515,46.35523357699214,f9c101cb835ca37d,crackseg9k,CRACK500_20160222_081839_1921_361,asphalt,A,positive,400,400,8230
crackseg9k__CRACK500_20160222_081839_1_721,400,400,4533,0.02833125,8.19949722290039,506.0,3.0,1756.7078268271487,138.77006875,32.58730121336029,c14b2eadb4c4c6da,crackseg9k,CRACK500_20160222_081839_1_721,asphalt,A,positive,400,400,4533
crackseg9k__CRACK500_20160222_081839_641_721,400,400,4173,0.02608125,7.680759429931641,469.0,2.0,2809.944414524649,134.206125,36.575311003248835,e4265cd4d8eb3a2a,crackseg9k,CRACK500_20160222_081839_641_721,asphalt,A,positive,400,400,4173
crackseg9k__CRACK500_20160222_081908_1281_1,400,400,1349,0.00843125,5.111724376678467,273.0,2.0,2156.5398496298435,131.686475,31.71709794534133,d2120d7e6f5825ae,crackseg9k,CRACK500_20160222_081908_1281_1,asphalt,A,positive,400,400,1349
crackseg9k__CRACK500_20160222_081908_1281_1081,400,400,1255,0.00784375,4.721578598022461,268.0,4.0,2692.140769683594,133.95275625,33.653955923161334,e4b559c9eb52ac21,crackseg9k,CRACK500_20160222_081908_1281_1081,asphalt,A,positive,400,400,1255
crackseg9k__CRACK500_20160222_081908_1281_361,400,400,839,0.00524375,4.458848476409912,188.0,3.0,2698.856206210586,134.20755,33.23329370522127,c573de922baa7304,crackseg9k,CRACK500_20160222_081908_1281_361,asphalt,A,positive,400,400,839
crackseg9k__CRACK500_20160222_081908_1281_721,400,400,5481,0.03425625,7.355493545532227,744.0,1.0,2750.325862169375,132.75015,35.73824177232982,c416f9c50d30f0f7,crackseg9k,CRACK500_20160222_081908_1281_721,asphalt,A,positive,400,400,5481
crackseg9k__CRACK500_20160222_081908_1_1,400,400,662,0.0041375,2.558128833770752,283.0,5.0,432.4335393560938,128.06744375,14.148486494695677,f202402711557fff,crackseg9k,CRACK500_20160222_081908_1_1,asphalt,A,positive,400,400,662
crackseg9k__CRACK500_20160222_081908_1_1081,400,400,1078,0.0067375,3.6218373775482178,306.0,3.0,455.5290869375,128.74235625,13.800067063173497,e08056fe5760d6b5,crackseg9k,CRACK500_20160222_081908_1_1081,asphalt,A,positive,400,400,1078
crackseg9k__CRACK500_20160222_081908_1_361,400,400,796,0.004975,3.0589146614074707,298.0,3.0,481.62976987402345,129.08175625,14.835930950418513,e07e9d01f537a42a,crackseg9k,CRACK500_20160222_081908_1_361,asphalt,A,positive,400,400,796
crackseg9k__CRACK500_20160222_081908_1_721,400,400,901,0.00563125,2.9598023891448975,317.0,5.0,506.55910716246086,129.4835,14.765731534536307,f45d02db8a25aa6e,crackseg9k,CRACK500_20160222_081908_1_721,asphalt,A,positive,400,400,901
crackseg9k__CRACK500_20160222_081908_641_361,400,400,874,0.0054625,5.3957839012146,164.0,6.0,1788.2099202880863,128.47889375,25.10871396599617,a66633d939c61987,crackseg9k,CRACK500_20160222_081908_641_361,asphalt,A,positive,400,400,874
crackseg9k__CRACK500_20160222_081908_641_721,400,400,5387,0.03366875,5.40713357925415,937.0,4.0,1841.6072686523437,127.72983125,27.088485378413527,a41b37a4df4c2c3c,crackseg9k,CRACK500_20160222_081908_641_721,asphalt,A,positive,400,400,5387
crackseg9k__CRACK500_20160222_082414_1281_1081,400,400,7823,0.04889375,12.407931327819824,567.0,1.0,722.8982099140235,141.51089375,27.095059168162205,c86d6536b7969294,crackseg9k,CRACK500_20160222_082414_1281_1081,asphalt,A,positive,400,400,7823
crackseg9k__CRACK500_20160222_082414_1281_361,400,400,1352,0.00845,6.254631996154785,202.0,2.0,542.7977915527734,132.6643875,20.555784204205,d23d234b95f808f5,crackseg9k,CRACK500_20160222_082414_1281_361,asphalt,A,positive,400,400,1352
crackseg9k__CRACK500_20160222_082414_1281_721,400,400,6211,0.03881875,12.236922264099121,430.0,1.0,768.3410919960937,138.04720625,26.041316265119185,f70d4761cc705c74,crackseg9k,CRACK500_20160222_082414_1281_721,asphalt,A,positive,400,400,6211
crackseg9k__CRACK500_20160222_082414_1_361,400,400,3894,0.0243375,5.3946967124938965,666.0,3.0,363.39614255371094,133.65576875,18.447142355837215,9dc6115cae4396ab,crackseg9k,CRACK500_20160222_082414_1_361,asphalt,A,positive,400,400,3894
crackseg9k__CRACK500_20160222_082414_641_361,400,400,7905,0.04940625,10.969088554382324,686.0,2.0,627.0845495610937,133.9025,25.059448692060244,9c385728966e34db,crackseg9k,CRACK500_20160222_082414_641_361,asphalt,A,positive,400,400,7905
crackseg9k__CRACK500_20160222_114759_1281_1,400,400,4801,0.03000625,4.851726055145264,961.0,5.0,1156.8010819765234,136.65633125,30.717399556933092,f68c25139c933a9d,crackseg9k,CRACK500_20160222_114759_1281_1,asphalt,A,positive,400,400,4801
crackseg9k__CRACK500_20160222_114759_1281_1081,400,400,5483,0.03426875,6.8150153160095215,818.0,3.0,1403.1583814208984,116.38321875,35.224088875933305,de9ee990078639e1,crackseg9k,CRACK500_20160222_114759_1281_1081,asphalt,A,positive,400,400,5483
crackseg9k__CRACK500_20160222_114759_1281_361,400,400,4961,0.03100625,4.836055755615234,1013.0,8.0,1441.817771863711,136.6156,33.97769837172613,f1f70ac70ce43670,crackseg9k,CRACK500_20160222_114759_1281_361,asphalt,A,positive,400,400,4961
crackseg9k__CRACK500_20160222_114759_1281_721,400,400,5150,0.0321875,4.724850177764893,1068.0,5.0,1728.438989448594,130.6728875,37.135125856961146,bcb26d9ad97009e1,crackseg9k,CRACK500_20160222_114759_1281_721,asphalt,A,positive,400,400,5150
crackseg9k__CRACK500_20160222_114759_1921_1,400,400,9642,0.0602625,11.929465293884277,757.0,3.0,879.1841589358985,118.53918125,33.371482246517736,e64c6cbdb3938423,crackseg9k,CRACK500_20160222_114759_1921_1,asphalt,A,positive,400,400,9642
crackseg9k__CRACK500_20160222_114759_1921_1081,400,400,12941,0.08088125,9.071292877197266,1397.0,13.0,970.689012484375,102.31795,33.426128743806096,e9c925a5b5f24b42,crackseg9k,CRACK500_20160222_114759_1921_1081,asphalt,A,positive,400,400,12941
crackseg9k__CRACK500_20160222_114759_1921_361,400,400,7629,0.04768125,7.6031718254089355,971.0,6.0,1036.8761073171486,122.678625,34.626051148078886,e672c69b61658b38,crackseg9k,CRACK500_20160222_114759_1921_361,asphalt,A,positive,400,400,7629
crackseg9k__CRACK500_20160222_114759_1921_721,400,400,17241,0.10775625,12.561142921447754,1320.0,5.0,1024.3297463710937,111.7717625,37.33414181608563,e4c4e11a93ab16db,crackseg9k,CRACK500_20160222_114759_1921_721,asphalt,A,positive,400,400,17241
crackseg9k__CRACK500_20160222_114759_1_1081,400,400,2755,0.01721875,3.463629961013794,772.0,7.0,974.8572474171485,114.41931875,30.084734343781374,a2a78e827a1af52d,crackseg9k,CRACK500_20160222_114759_1_1081,asphalt,A,positive,400,400,2755
crackseg9k__CRACK500_20160222_114759_1_361,400,400,773,0.00483125,4.302854537963867,167.0,3.0,1082.052156094961,128.22985,29.690794768370548,a50877617f35d134,crackseg9k,CRACK500_20160222_114759_1_361,asphalt,A,positive,400,400,773
crackseg9k__CRACK500_20160222_114759_1_721,400,400,822,0.0051375,3.556589365005493,207.0,4.0,1180.2361733435937,124.42694375,31.75847918720819,b08892b5e2b7d54e,crackseg9k,CRACK500_20160222_114759_1_721,asphalt,A,positive,400,400,822
crackseg9k__CRACK500_20160222_114759_641_1,400,400,1333,0.00833125,3.9598605632781982,345.0,4.0,1204.1958405296484,137.00655,29.657640366312016,d285a9b86ecb61b4,crackseg9k,CRACK500_20160222_114759_641_1,asphalt,A,positive,400,400,1333
crackseg9k__CRACK500_20160222_114759_641_1081,400,400,6841,0.04275625,4.3710036277771,1509.0,15.0,1543.1585589777735,117.94508125,36.318253023526594,85e96ce9c2ba12b6,crackseg9k,CRACK500_20160222_114759_641_1081,asphalt,A,positive,400,400,6841
crackseg9k__CRACK500_20160222_114759_641_361,400,400,6186,0.0386625,4.8292717933654785,1261.0,13.0,1570.9597091552737,134.208175,34.66946820574805,f81af1a195244e3f,crackseg9k,CRACK500_20160222_114759_641_361,asphalt,A,positive,400,400,6186
crackseg9k__CRACK500_20160222_114759_641_721,400,400,5920,0.037,3.7436141967773438,1597.0,15.0,1888.3056813298438,129.5125625,37.77174578548884,85f59ad8e1e8141f,crackseg9k,CRACK500_20160222_114759_641_721,asphalt,A,positive,400,400,5920
crackseg9k__CRACK500_20160222_114806_1281_1,400,400,4404,0.027525,4.878503799438477,869.0,3.0,508.7894991673437,130.62935,31.156441646592118,f85bdca4853c2966,crackseg9k,CRACK500_20160222_114806_1281_1,asphalt,A,positive,400,400,4404
crackseg9k__CRACK500_20160222_114806_1281_1081,400,400,4417,0.02760625,3.7278459072113037,1203.0,10.0,1535.503595449375,117.93758125,36.53499124332245,9a88b0b27ab2bccd,crackseg9k,CRACK500_20160222_114806_1281_1081,asphalt,A,positive,400,400,4417
crackseg9k__CRACK500_20160222_114806_1281_361,400,400,5371,0.03356875,5.07886266708374,1063.0,3.0,797.2219642433985,135.71985625,35.49922570605359,c9f0562d4734eae4,crackseg9k,CRACK500_20160222_114806_1281_361,asphalt,A,positive,400,400,5371
crackseg9k__CRACK500_20160222_114806_1281_721,400,400,4084,0.025525,4.396692752838135,932.0,5.0,1274.7710532775,126.5339375,37.202730050980044,cbed02eca22b703b,crackseg9k,CRACK500_20160222_114806_1281_721,asphalt,A,positive,400,400,4084
crackseg9k__CRACK500_20160222_115219_1281_361,400,400,2528,0.0158,6.666360855102539,334.0,1.0,2266.2710627905863,122.53883125,37.97490641376255,9b40f8ffa364e091,crackseg9k,CRACK500_20160222_115219_1281_361,asphalt,A,positive,400,400,2528
crackseg9k__CRACK500_20160222_115219_1281_721,400,400,2875,0.01796875,6.141580581665039,432.0,4.0,2518.3981075243746,121.79675,39.712080050502266,e3b359149b6d160b,crackseg9k,CRACK500_20160222_115219_1281_721,asphalt,A,positive,400,400,2875
crackseg9k__CRACK500_20160222_115219_1921_1081,400,400,1014,0.0063375,5.791748046875,155.0,1.0,2191.0735998437103,115.24328125,37.86395179433069,ed682930b7d2f892,crackseg9k,CRACK500_20160222_115219_1921_1081,asphalt,A,positive,400,400,1014
crackseg9k__CRACK500_20160222_115219_641_1,400,400,4254,0.0265875,8.65174674987793,451.0,1.0,2226.8388030273436,139.39174375,51.64554899102474,93b4650e784ddb25,crackseg9k,CRACK500_20160222_115219_641_1,asphalt,A,positive,400,400,4254
crackseg9k__CRACK500_20160222_115219_641_361,400,400,1213,0.00758125,7.560859680175781,146.0,2.0,2487.1662295998435,131.6215875,45.06927616436549,fee6c6aee8e08b00,crackseg9k,CRACK500_20160222_115219_641_361,asphalt,A,positive,400,400,1213
crackseg9k__CRACK500_20160222_115224_1281_1,400,400,2964,0.018525,4.15836238861084,668.0,11.0,2207.832291282774,123.09249375,40.16119646071579,a851ad7a950b9eca,crackseg9k,CRACK500_20160222_115224_1281_1,asphalt,A,positive,400,400,2964
